comments_num,info,movie_id,name,poster_url,quote,ranking,rating
591296,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 莱昂纳多·迪卡普里奥 L...2002 / 美国 加拿大 / 传记 犯罪 剧情,1305487,猫鼠游戏,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,骗子大师和执著警探的你追我跑故事。 ,56,9.0
567207,导演: 彼得·杰克逊 Peter Jackson 主演: 伊利亚·伍德 Elijah Wood / 西恩...2001 / 新西兰 美国 / 剧情 动作 奇幻 冒险,1291571,指环王1：魔戒再现,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1354436051.jpg,传说的开始。,57,9.0
380259,导演: 罗曼·波兰斯基 Roman Polanski 主演: 艾德里安·布洛迪 Adrien Brod...2002 / 法国 德国 英国 波兰 / 剧情 传记 历史 战争 音乐,1296736,钢琴家,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p792376093.jpg,音乐能化解仇恨。,58,9.2
446647,导演: Guy Ritchie 主演: Jason Flemyng / Dexter Fletcher / Nick Moran1998 / 英国 / 剧情 喜剧 犯罪,1293350,两杆大烟枪,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。,59,9.1
551928,导演: 朗·霍华德 Ron Howard 主演: 罗素·克劳 Russell Crowe / 艾德·哈...2001 / 美国 / 传记 剧情,1306029,美丽心灵,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,爱是一切逻辑和原由。,60,9.0
569819,导演: 安迪·沃卓斯基 Andy Wachowski / 拉娜·沃卓斯基 Lana Wachowski 主...1999 / 美国 澳大利亚 / 动作 科幻,1291843,黑客帝国,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,视觉革命。,61,9.0
414741,导演: 李安 Ang Lee 主演: 郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴...1994 / 中国台湾 美国 / 剧情 家庭,1291818,饮食男女,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,人生不能像做菜，把所有的料都准备好了才下锅。,62,9.1
436904,导演: 米洛斯·福尔曼 Miloš Forman 主演: 杰克·尼科尔森 Jack Nichols...1975 / 美国 / 剧情,1292224,飞越疯人院,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p792238287.jpg,自由万岁。,63,9.1
720230,导演: 大卫·芬奇 David Fincher 主演: 凯特·布兰切特 Cate Blanchett / ...2008 / 美国 / 剧情 爱情 奇幻,1485260,本杰明·巴顿奇事,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,在时间之河里感受溺水之苦。,64,8.9
770981,导演: 詹姆斯·麦克特格 James McTeigue 主演: 娜塔莉·波特曼 Natalie Por...2005 / 美国 英国 德国 / 剧情 动作 科幻 惊悚,1309046,V字仇杀队,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg,一张面具背后的理想与革命。,65,8.9
1174237,导演: 姜文 Wen Jiang 主演: 姜文 Wen Jiang / 葛优 You Ge / 周润发 Yun-F...2010 / 中国大陆 中国香港 / 剧情 喜剧 动作 西部,3742360,让子弹飞,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,你给我翻译翻译，神马叫做TMD的惊喜。,66,8.8
853299,导演: 奥里奥尔·保罗 Oriol Paulo 主演: 马里奥·卡萨斯 Mario Casas / 阿...2016 / 西班牙 / 剧情 犯罪 悬疑 惊悚,26580232,看不见的客人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,你以为你以为的就是你以为的。,67,8.8
710446,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore 主演: 莫妮卡·贝鲁奇 Monica ...2000 / 意大利 美国 / 剧情 战争 情色,1292402,西西里的美丽传说,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2448029416.jpg,美丽无罪。,68,8.9
1109364,导演: 彼得·法雷里 Peter Farrelly 主演: 维果·莫腾森 Viggo Mortensen /...2018 / 美国 / 剧情 喜剧 传记,27060077,绿皮书,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,去除成见，需要勇气。,69,8.9
291888,导演: 马基德·马基迪 Majid Majidi 主演: 法拉赫阿米尔·哈什米安 Amir Fa...1997 / 伊朗 / 剧情 儿童 家庭,1303021,小鞋子,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2173580536.jpg,奔跑的孩子是天使。,70,9.2
466764,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 汤姆·汉克斯 Tom Hanks...1998 / 美国 / 剧情 历史 战争,1292849,拯救大兵瑞恩,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,美利坚精神输出大片No1.,71,9.0
288719,导演: 路易·西霍尤斯 Louie Psihoyos 主演: Richard O'Barry / 路易·西霍...2009 / 美国 / 纪录片,3442220,海豚湾,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2559579779.jpg,海豚的微笑，是世界上最高明的伪装。,72,9.3
660816,导演: 岩井俊二 Shunji Iwai 主演: 中山美穗 Miho Nakayama / 丰川悦司 Ets...1995 / 日本 / 剧情 爱情,1292220,情书,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p449897379.jpg,暗恋的极致。,73,8.9
361712,导演: 马克·赫尔曼 Mark Herman 主演: 阿萨·巴特菲尔德 Asa Butterfield ...2008 / 英国 美国 / 剧情 战争,3008247,穿条纹睡衣的男孩,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。,74,9.1
288320,导演: 阿兰·葛斯彭纳 Alain Gsponer 主演: 阿努克·斯特芬 Anuk Steffen /...2015 / 德国 瑞士 南非 / 剧情 冒险 家庭,25958717,海蒂和爷爷,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,如果生活中有什么使你感到快乐，那就去做吧！不要管别人说什么。,75,9.2
434880,导演: 罗伯特·怀斯 Robert Wise 主演: 朱莉·安德鲁斯 Julie Andrews / 克...1965 / 美国 / 剧情 传记 爱情 歌舞,1294408,音乐之声,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,用音乐化解仇恨，让歌声串起美好。,76,9.0
305758,导演: 赛尔乔·莱翁内 Sergio Leone 主演: 罗伯特·德尼罗 Robert De Niro ...1984 / 美国 意大利 / 犯罪 剧情,1292262,美国往事,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg,往事如烟，无处祭奠。,77,9.2
618286,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 休·杰克曼 Hugh Jackman...2006 / 英国 美国 / 剧情 悬疑 惊悚,1780330,致命魔术,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,孪生蝙蝠侠大战克隆金刚狼。,78,8.9
608664,导演: 昆汀·塔伦蒂诺 Quentin Tarantino 主演: 约翰·特拉沃尔塔 John Tra...1994 / 美国 / 剧情 喜剧 犯罪,1291832,低俗小说,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,故事的高级讲法。,79,8.8
713357,导演: 大卫·芬奇 David Fincher 主演: 摩根·弗里曼 Morgan Freeman / 布...1995 / 美国 / 剧情 犯罪 悬疑 惊悚,1292223,七宗罪,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,警察抓小偷，老鼠玩死猫。,80,8.8
614233,导演: 乔纳森·戴米 Jonathan Demme 主演: 朱迪·福斯特 Jodie Foster / 安...1991 / 美国 / 剧情 犯罪 惊悚,1293544,沉默的羔羊,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,安东尼·霍普金斯的顶级表演。,81,8.8
678691,导演: 埃里克·布雷斯 Eric Bress / J·麦基·格鲁伯 J. Mackye Gruber 主...2004 / 美国 加拿大 / 剧情 悬疑 科幻 惊悚,1292343,蝴蝶效应,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,人的命运被自己瞬间的抉择改变。,82,8.8
682555,导演: Martin Scorsese 主演: 莱昂纳多·迪卡普里奥 Leonardo DiCaprio / ...2010 / 美国 / 剧情 悬疑 惊悚,2334904,禁闭岛,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg,昔日翩翩少年，今日大腹便便。,83,8.8
510133,导演: 格斯·范·桑特 Gus Van Sant 主演: 马特·达蒙 Matt Damon / 罗宾·...1997 / 美国 / 剧情,1292656,心灵捕手,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,人生中应该拥有这样的一段豁然开朗。,84,8.9
458409,导演: 王家卫 Kar Wai Wong 主演: 张国荣 Leslie Cheung / 梁朝伟 Tony Leu...1997 / 中国香港 日本 韩国 / 剧情 爱情 同性,1292679,春光乍泄,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,爱情纠缠，男女一致。,85,8.9
